Date,Close
2022-08-12,
2022-08-12,
2022-08-12,
2022-08-12,
2022-08-12,
2022-08-12,
2022-08-12,
2022-08-12,
2022-08-12,
2022-08-12,
2022-08-12,
2022-08-12,
2022-08-12,
2022-08-12,
2022-08-12,
2022-08-12,
2022-08-12,
2022-08-12,
2022-08-12,
2022-08-12,
2022-08-12,0.5597543716430664
2022-08-12,0.5597201585769653
2022-08-12,0.5597483515739441
2022-08-12,0.5598450303077698
2022-08-12,0.5600162744522095
2022-08-12,0.5603343844413757
2022-08-13,0.5607491731643677
2022-08-15,0.5611793994903564
2022-08-15,0.5605645179748535
2022-08-15,0.5603668689727783
2022-08-15,0.5596738457679749
2022-08-15,0.5588334202766418
2022-08-15,0.557748556137085
2022-08-15,0.5563050508499146
2022-08-15,0.5549929738044739
2022-08-15,0.5537874698638916
2022-08-15,0.5523611307144165
2022-08-15,0.5511959195137024
2022-08-15,0.5500799417495728
2022-08-15,0.5488637685775757
2022-08-15,0.5480276346206665
2022-08-15,0.5469669103622437
2022-08-15,0.5460825562477112
2022-08-15,0.5452944040298462
2022-08-15,0.5446993708610535
2022-08-15,0.5443027019500732
2022-08-15,0.5440990924835205
2022-08-15,0.5441025495529175
2022-08-15,0.5443552136421204
2022-08-15,0.5444781184196472
2022-08-15,0.5447566509246826
2022-08-15,0.5452097654342651
2022-08-15,0.5458196401596069
2022-08-15,0.546569287776947
2022-08-15,0.5472894906997681
2022-08-15,0.5479788780212402
2022-08-15,0.5489051342010498
2022-08-15,0.5499905943870544
2022-08-15,0.5509373545646667
2022-08-15,0.5518940687179565
2022-08-15,0.5528694987297058
2022-08-15,0.5538179874420166
2022-08-15,0.5545156598091125
2022-08-15,0.555087685585022
2022-08-15,0.5553922653198242
2022-08-15,0.5555323362350464
2022-08-15,0.5555642247200012
2022-08-15,0.5555615425109863
2022-08-15,0.5555516481399536
2022-08-15,0.5555490255355835
2022-08-15,0.5555561184883118
2022-08-15,0.5555528402328491
2022-08-15,0.5554494857788086
2022-08-15,0.5553325414657593
2022-08-15,0.5552305579185486
2022-08-15,0.5551560521125793
2022-08-15,0.5551652312278748
2022-08-15,0.5552277565002441
2022-08-15,0.5554403066635132
2022-08-15,0.5557066202163696
2022-08-15,0.5559054017066956
2022-08-15,0.5560581684112549
2022-08-16,0.5562559366226196
2022-08-16,0.5564542412757874
2022-08-16,0.5563071966171265
2022-08-16,0.5567496418952942
2022-08-16,0.557731568813324
2022-08-16,0.5587949156761169
2022-08-16,0.5595643520355225
2022-08-16,0.5605939626693726
2022-08-16,0.5613974332809448
2022-08-16,0.5618859529495239
2022-08-16,0.5620821714401245
2022-08-16,0.5621354579925537
2022-08-16,0.5621632933616638
2022-08-16,0.5624991655349731
2022-08-16,0.5628316402435303
2022-08-16,0.5632932782173157
2022-08-16,0.5637679100036621
2022-08-16,0.564217209815979
2022-08-16,0.5646572113037109
2022-08-16,0.5648922324180603
2022-08-16,0.5651454329490662
2022-08-16,0.5650194883346558
2022-08-16,0.5648347735404968
2022-08-16,0.5646902918815613
2022-08-16,0.5647366642951965
2022-08-16,0.5648759007453918
2022-08-16,0.5649079084396362
2022-08-16,0.5651374459266663
2022-08-16,0.5654265284538269
2022-08-16,0.5658972859382629
2022-08-16,0.5661914348602295
2022-08-16,0.5663625597953796
2022-08-16,0.5664646029472351
2022-08-16,0.5666586756706238
2022-08-16,0.5670828223228455
2022-08-16,0.5677019953727722
2022-08-16,0.5684327483177185
2022-08-16,0.5693939924240112
2022-08-16,0.5700774192810059
2022-08-16,0.5706616044044495
2022-08-16,0.5709549784660339
2022-08-16,0.5710552334785461
2022-08-16,0.5710505843162537
2022-08-16,0.5710669159889221
2022-08-16,0.5710834264755249
2022-08-16,0.5710978507995605
2022-08-16,0.5710519552230835
2022-08-16,0.5710022449493408
2022-08-16,0.5709609389305115
2022-08-16,0.5710013508796692
2022-08-16,0.5710307359695435
2022-08-16,0.5711378455162048
2022-08-16,0.5712977051734924
2022-08-16,0.5715031623840332
2022-08-16,0.5717265605926514
2022-08-16,0.571968138217926
2022-08-17,0.5722926259040833
2022-08-17,0.5725496411323547
2022-08-17,0.5720934867858887
2022-08-17,0.5725729465484619
2022-08-17,0.5729982256889343
2022-08-17,0.5730980038642883
2022-08-17,0.5724380612373352
2022-08-17,0.5711362957954407
2022-08-17,0.5695844292640686
2022-08-17,0.568333625793457
2022-08-17,0.5675261616706848
2022-08-17,0.566821813583374
2022-08-17,0.5666072368621826
2022-08-17,0.5666692852973938
2022-08-17,0.5669276714324951
2022-08-17,0.5672487020492554
2022-08-17,0.5676784515380859
2022-08-17,0.5681987404823303
2022-08-17,0.5686841011047363
2022-08-17,0.5692165493965149
2022-08-17,0.569776177406311
2022-08-17,0.5702369809150696
2022-08-17,0.5706600546836853
2022-08-17,0.5703703761100769
2022-08-17,0.5701832175254822
2022-08-17,0.5700372457504272
2022-08-17,0.5701157450675964
2022-08-17,0.5703995227813721
2022-08-17,0.5705229640007019
2022-08-17,0.5705737471580505
2022-08-17,0.5707048773765564
2022-08-17,0.5707961916923523
2022-08-17,0.5709691047668457
2022-08-17,0.5715140104293823
2022-08-17,0.57196444272995
2022-08-17,0.5724194645881653
2022-08-17,0.5724982619285583
2022-08-17,0.5723772048950195
2022-08-17,0.5717547535896301
2022-08-17,0.5712062120437622
2022-08-17,0.5707597136497498
2022-08-17,0.5702925324440002
2022-08-17,0.5698021650314331
2022-08-17,0.5694743394851685
2022-08-17,0.5692498683929443
2022-08-17,0.5691114068031311
2022-08-17,0.5689659714698792
2022-08-17,0.5688995122909546
2022-08-17,0.568886935710907
2022-08-17,0.5688198804855347
2022-08-17,0.5687693953514099
2022-08-17,0.5687453150749207
2022-08-17,0.568670928478241
2022-08-17,0.5685446858406067
2022-08-17,0.5684263706207275
2022-08-17,0.5683786869049072
2022-08-18,0.5683411955833435
2022-08-18,0.5684988498687744
2022-08-18,0.5677962899208069
2022-08-18,0.5675956010818481
2022-08-18,0.5671032071113586
2022-08-18,0.566767156124115
2022-08-18,0.5664239525794983
2022-08-18,0.565523087978363
2022-08-18,0.5648106932640076
2022-08-18,0.564450740814209
2022-08-18,0.5646079182624817
2022-08-18,0.5649346113204956
2022-08-18,0.5656042695045471
2022-08-18,0.5667061805725098
2022-08-18,0.5679408311843872
2022-08-18,0.5692837834358215
2022-08-18,0.5705299973487854
2022-08-18,0.5716445446014404
2022-08-18,0.5727289319038391
2022-08-18,0.5734193325042725
2022-08-18,0.5740330219268799
2022-08-18,0.5744093060493469
2022-08-18,0.5751831531524658
2022-08-18,0.5760507583618164
2022-08-18,0.5764206051826477
2022-08-18,0.576629102230072
2022-08-18,0.576809823513031
2022-08-18,0.5770602822303772
2022-08-18,0.5772531628608704
2022-08-18,0.5772424936294556
2022-08-18,0.5769084692001343
2022-08-18,0.5769215822219849
2022-08-18,0.5771290063858032
2022-08-18,0.5773341059684753
2022-08-18,0.5777550339698792
2022-08-18,0.5779171586036682
2022-08-18,0.578148365020752
2022-08-18,0.5783098936080933
2022-08-18,0.5782178640365601
2022-08-18,0.5781387090682983
2022-08-18,0.5781153440475464
2022-08-18,0.5781797170639038
2022-08-18,0.5782685279846191
2022-08-18,0.5783732533454895
2022-08-18,0.5784881114959717
2022-08-18,0.5786119103431702
2022-08-18,0.5787202715873718
2022-08-18,0.5787233114242554
2022-08-18,0.5786991119384766
2022-08-18,0.5787210464477539
2022-08-18,0.578805148601532
2022-08-18,0.578884482383728
2022-08-18,0.5789836645126343
2022-08-18,0.5790439248085022
2022-08-18,0.579105019569397
2022-08-19,0.5791776776313782
2022-08-19,0.5793519616127014
2022-08-19,0.57868492603302
2022-08-19,0.5783305168151855
2022-08-19,0.5778069496154785
2022-08-19,0.5771531462669373
2022-08-19,0.5763789415359497
2022-08-19,0.5759997963905334
2022-08-19,0.5758388042449951
2022-08-19,0.5753304362297058
2022-08-19,0.574889063835144
2022-08-19,0.5747670531272888
2022-08-19,0.5747236013412476
2022-08-19,0.5749524831771851
2022-08-19,0.5754886269569397
2022-08-19,0.5761123299598694
2022-08-19,0.5767509341239929
2022-08-19,0.5774621367454529
2022-08-19,0.5781744122505188
2022-08-19,0.5787956714630127
2022-08-19,0.5792087316513062
2022-08-19,0.5795120596885681
2022-08-19,0.579862654209137
2022-08-19,0.5801706910133362
2022-08-19,0.5804615616798401
2022-08-19,0.580702006816864
2022-08-19,0.5809658765792847
2022-08-19,0.5811485648155212
2022-08-19,0.581152081489563
2022-08-19,0.5809279084205627
2022-08-19,0.5807045698165894
2022-08-19,0.5804010033607483
2022-08-19,0.5801676511764526
2022-08-19,0.5802003741264343
2022-08-19,0.5803171396255493
2022-08-19,0.5805814862251282
2022-08-19,0.5808982253074646
2022-08-19,0.5812382698059082
2022-08-19,0.5814904570579529
2022-08-19,0.5815809965133667
2022-08-19,0.5816976428031921
2022-08-19,0.5818549394607544
2022-08-19,0.5819887518882751
2022-08-19,0.5821313261985779
2022-08-19,0.5822501182556152
